Air Temperature,Humidity,pH,Conductivity,Lights Membership,Fans Membership,pH Membership,EC Membership,Lights Status,Fans Status,pH Control Status,EC Control Status
19,24,7.54,4.91,1.6063200815494394,0.45185185185185184,0.9793122171945701,1.6663552838965132,Medium,Off,No Action,Add Water

23,12,5.76,4.21,0.4367521367521368,0.4367521367521368,1.542851171816689,1.6472261159393202,Off,Off,Add Alkali,Add Water

23,12,5.76,4.21,0.4367521367521368,0.4367521367521368,1.542851171816689,1.6472261159393202,Off,Off,Add Alkali,Add Water

23,12,5.76,4.21,0.4367521367521368,0.4367521367521368,1.542851171816689,1.6472261159393202,Off,Off,Add Alkali,Add Water

26,10,6.73,3.51,0.41519274376417237,0.41519274376417237,1.0113185595567866,1.6085382138088131,Off,Off,No Action,Add Water

26,10,6.73,3.51,0.41519274376417237,0.41519274376417237,1.0113185595567866,1.6085382138088131,Off,Off,No Action,Add Water

37,9,9.65,3.63,0.35204678362573094,0.35204678362573094,0.4127228865114328,1.616143099410482,Off,Off,Add Acid,Add Water

37,9,9.65,3.63,0.35204678362573094,0.35204678362573094,0.4127228865114328,1.616143099410482,Off,Off,Add Acid,Add Water

37,9,9.65,3.63,0.35204678362573094,0.35204678362573094,0.4127228865114328,1.616143099410482,Off,Off,Add Acid,Add Water

21,95,2.53,4.77,0.45185185185185184,0.548148148148148,1.6346829560785487,1.6647240277624764,Off,On,Add Alkali,Add Water

21,95,2.53,4.77,0.45185185185185184,0.548148148148148,1.6346829560785487,1.6647240277624764,Off,On,Add Alkali,Add Water

30,64,6.43,2.26,0.38888888888888884,0.41666666666666663,1.0216541019955656,1.0140880503144654,Off,Off,No Action,No Action

30,64,6.43,2.26,0.38888888888888884,0.41666666666666663,1.0216541019955656,1.0140880503144654,Off,Off,No Action,No Action

30,64,6.43,2.26,0.38888888888888884,0.41666666666666663,1.0216541019955656,1.0140880503144654,Off,Off,No Action,No Action

38,82,6.48,3.76,0.37988505747126433,0.6201149425287356,1.0200366972477064,1.6239769004386695,Off,On,No Action,Add Water

38,82,6.48,3.76,0.37988505747126433,0.6201149425287356,1.0200366972477064,1.6239769004386695,Off,On,No Action,Add Water

7,1,13.59,2.92,2.617171717171717,0.38282828282828285,0.33441359809780863,1.5668097678068595,High,Off,Add Acid,Add Water

7,1,13.59,2.92,2.617171717171717,0.38282828282828285,0.33441359809780863,1.5668097678068595,High,Off,Add Acid,Add Water

7,20,13.88,4.74,2.617171717171717,0.38282828282828285,0.33342964151952914,1.664207769532955,High,Off,Add Acid,Add Water

7,20,13.88,4.74,2.617171717171717,0.38282828282828285,0.33342964151952914,1.664207769532955,High,Off,Add Acid,Add Water

7,20,13.88,4.74,2.617171717171717,0.38282828282828285,0.33342964151952914,1.664207769532955,High,Off,Add Acid,Add Water

15,67,6.91,1.4,1.3684141595569526,0.47333333333333333,1.004084690553746,0.42222222222222217,Low,Off,No Action,Add Salts

15,67,6.91,1.4,1.3684141595569526,0.47333333333333333,1.004084690553746,0.42222222222222217,Low,Off,No Action,Add Salts

32,30,7.2,4.84,0.38888888888888884,0.38888888888888884,0.9913725490196079,1.6657050559687474,Off,Off,No Action,Add Water

32,30,7.2,4.84,0.38888888888888884,0.38888888888888884,0.9913725490196079,1.6657050559687474,Off,Off,No Action,Add Water

32,30,7.2,4.84,0.38888888888888884,0.38888888888888884,0.9913725490196079,1.6657050559687474,Off,Off,No Action,Add Water

38,40,6.56,1.58,0.4222222222222223,0.4222222222222223,1.0173721682847896,0.44101104209799863,Off,Off,No Action,Add Salts

38,40,6.56,1.58,0.4222222222222223,0.4222222222222223,1.0173721682847896,0.44101104209799863,Off,Off,No Action,Add Salts

6,21,8.03,4.56,2.6285714285714286,0.37142857142857144,0.4641880530161177,1.6600041296716912,High,Off,Add Acid,Add Water

6,21,8.03,4.56,2.6285714285714286,0.37142857142857144,0.4641880530161177,1.6600041296716912,High,Off,Add Acid,Add Water

6,21,8.03,4.56,2.6285714285714286,0.37142857142857144,0.4641880530161177,1.6600041296716912,High,Off,Add Acid,Add Water

4,64,13.18,1.91,2.027586206896552,0.4,0.33742784070149795,0.9763435776201732,Medium,Off,Add Acid,No Action

4,64,13.18,1.91,2.027586206896552,0.4,0.33742784070149795,0.9763435776201732,Medium,Off,Add Acid,No Action

18,88,1.57,4.51,1.8029478458049886,0.5916666666666667,1.6529704950825137,1.6585257518733258,Medium,On,Add Alkali,Add Water

18,88,1.57,4.51,1.8029478458049886,0.5916666666666667,1.6529704950825137,1.6585257518733258,Medium,On,Add Alkali,Add Water

0,6,13.85,4.28,2.6636363636363636,0.33636363636363636,0.33348318348318345,1.650206388518448,High,Off,Add Acid,Add Water

0,6,13.85,4.28,2.6636363636363636,0.33636363636363636,0.33348318348318345,1.650206388518448,High,Off,Add Acid,Add Water

0,6,13.85,4.28,2.6636363636363636,0.33636363636363636,0.33348318348318345,1.650206388518448,High,Off,Add Acid,Add Water

29,53,1.7,4.96,0.4294117647058823,0.4294117647058823,1.650848385331144,1.6666041129095317,Off,Off,Add Alkali,Add Water

29,53,1.7,4.96,0.4294117647058823,0.4294117647058823,1.650848385331144,1.6666041129095317,Off,Off,Add Alkali,Add Water

8,48,7.15,2.4,2.548148148148148,0.45185185185185184,0.9933846153846153,1.5253918495297802,High,Off,No Action,Add Water

8,48,7.15,2.4,2.548148148148148,0.45185185185185184,0.9933846153846153,1.5253918495297802,High,Off,No Action,Add Water

8,48,7.15,2.4,2.548148148148148,0.45185185185185184,0.9933846153846153,1.5253918495297802,High,Off,No Action,Add Water

28,9,12.2,2.07,0.40165484633569737,0.40165484633569737,0.3508658008658008,0.9954838709677416,Off,Off,Add Acid,No Action

28,9,12.2,2.07,0.40165484633569737,0.40165484633569737,0.3508658008658008,0.9954838709677416,Off,Off,Add Acid,No Action

35,50,13.58,3.11,0.4595959595959596,0.4595959595959596,0.33446540880503145,1.5809492957070526,Off,Off,Add Acid,Add Water

35,50,13.58,3.11,0.4595959595959596,0.4595959595959596,0.33446540880503145,1.5809492957070526,Off,Off,Add Acid,Add Water

35,50,13.58,3.11,0.4595959595959596,0.4595959595959596,0.33446540880503145,1.5809492957070526,Off,Off,Add Acid,Add Water

26,53,10.3,3.62,0.4294117647058823,0.4294117647058823,0.39425901201602137,1.6155226125255129,Off,Off,Add Acid,Add Water

26,53,10.3,3.62,0.4294117647058823,0.4294117647058823,0.39425901201602137,1.6155226125255129,Off,Off,Add Acid,Add Water

11,41,12.12,2.04,2.11697687535251,0.4367521367521368,0.3522865722865723,0.9913725490196079,Medium,Off,Add Acid,No Action

11,41,12.12,2.04,2.11697687535251,0.4367521367521368,0.3522865722865723,0.9913725490196079,Medium,Off,Add Acid,No Action

31,15,5.21,2.28,0.38282828282828285,0.38282828282828285,1.560804570804571,1.015535714285714,Off,Off,Add Alkali,No Action

31,15,5.21,2.28,0.38282828282828285,0.38282828282828285,1.560804570804571,1.015535714285714,Off,Off,Add Alkali,No Action

31,15,5.21,2.28,0.38282828282828285,0.38282828282828285,1.560804570804571,1.015535714285714,Off,Off,Add Alkali,No Action

8,68,4.46,3.07,2.0491228070175436,0.5,1.584012299509682,1.5780228933152471,Medium,On,Add Alkali,Add Water

8,68,4.46,3.07,2.0491228070175436,0.5,1.584012299509682,1.5780228933152471,Medium,On,Add Alkali,Add Water

27,17,4.03,4.04,0.40833333333333327,0.40833333333333327,1.5965509649009197,1.6392233934846046,Off,Off,Add Alkali,Add Water

27,17,4.03,4.04,0.40833333333333327,0.40833333333333327,1.5965509649009197,1.6392233934846046,Off,Off,Add Alkali,Add Water

27,17,4.03,4.04,0.40833333333333327,0.40833333333333327,1.5965509649009197,1.6392233934846046,Off,Off,Add Alkali,Add Water

44,19,1.01,1.73,0.35872011251758085,0.35872011251758085,1.660602223411212,0.4573707986240623,Off,Off,Add Alkali,Add Salts

44,19,1.01,1.73,0.35872011251758085,0.35872011251758085,1.660602223411212,0.4573707986240623,Off,Off,Add Alkali,Add Salts

20,23,3.63,3.43,0.4595959595959596,0.4595959595959596,1.6076383102629574,1.6032837049037003,Off,Off,Add Alkali,Add Water

20,23,3.63,3.43,0.4595959595959596,0.4595959595959596,1.6076383102629574,1.6032837049037003,Off,Off,Add Alkali,Add Water

20,23,3.63,3.43,0.4595959595959596,0.4595959595959596,1.6076383102629574,1.6032837049037003,Off,Off,Add Alkali,Add Water

41,64,13.17,1.79,0.37142857142857144,0.4,0.3375229580976707,0.4640755702452361,Off,Off,Add Acid,Add Salts

41,64,13.17,1.79,0.37142857142857144,0.4,0.3375229580976707,0.4640755702452361,Off,Off,Add Acid,Add Salts

19,1,8.13,3.31,1.6063200815494394,0.45185185185185184,0.4608239908239909,1.595144366814414,Medium,Off,Add Acid,Add Water

19,1,8.13,3.31,1.6063200815494394,0.45185185185185184,0.4608239908239909,1.595144366814414,Medium,Off,Add Acid,Add Water

19,1,8.13,3.31,1.6063200815494394,0.45185185185185184,0.4608239908239909,1.595144366814414,Medium,Off,Add Acid,Add Water

2,42,3.9,3.52,2.5705882352941174,0.4294117647058823,1.6002184359982525,1.6091849052642628,High,Off,Add Alkali,Add Water

2,42,3.9,3.52,2.5705882352941174,0.4294117647058823,1.6002184359982525,1.6091849052642628,High,Off,Add Alkali,Add Water

7,26,2.68,3.58,2.617171717171717,0.38282828282828285,1.6313341204250293,1.6130161770966365,High,Off,Add Alkali,Add Water

7,26,2.68,3.58,2.617171717171717,0.38282828282828285,1.6313341204250293,1.6130161770966365,High,Off,Add Alkali,Add Water

7,26,2.68,3.58,2.617171717171717,0.38282828282828285,1.6313341204250293,1.6130161770966365,High,Off,Add Alkali,Add Water

40,42,12.01,1.96,0.4294117647058823,0.4294117647058823,0.35430955029397737,0.9817283950617283,Off,Off,Add Acid,No Action
